Y       S       R      EC      ESC	I	I2	I3
0	1	1	1	1	38	1444	54872
0	1	1	1	1	38	1444	54872
0	1	1	1	1	38	1444	54872
0	1	1	1	1	38	1444	54872
1	1	1	1	1	38	1444	54872
1	1	1	1	1	38	1444	54872
0	1	1	1	1	39	1521	59319
0	1	1	1	1	39	1521	59319
0	1	1	1	1	39	1521	59319
1	1	1	1	1	39	1521	59319
1	1	1	1	1	39	1521	59319
1	1	1	1	1	39	1521	59319
0	1	1	1	1	39	1521	59319
0	1	1	1	1	40	1600	64000
0	1	1	1	1	40	1600	64000
0	1	1	1	1	40	1600	64000
1	1	1	1	1	40	1600	64000
1	1	1	1	1	40	1600	64000
1	1	1	1	1	40	1600	64000
1	1	1	1	1	40	1600	64000
0	1	1	1	1	40	1600	64000
0	1	1	1	1	41	1681	68921
0	1	1	1	1	41	1681	68921
0	1	1	1	1	41	1681	68921
0	1	1	1	1	41	1681	68921
0	1	1	1	1	41	1681	68921
0	1	1	1	1	41	1681	68921
1	1	1	1	1	41	1681	68921
1	1	1	1	1	41	1681	68921
1	1	1	1	1	41	1681	68921
0	1	1	1	1	41	1681	68921
0	1	1	1	1	42	1764	74088
0	1	1	1	1	42	1764	74088
0	1	1	1	1	42	1764	74088
0	1	1	1	1	42	1764	74088
1	1	1	1	1	42	1764	74088
1	1	1	1	1	42	1764	74088
1	1	1	1	1	42	1764	74088
1	1	1	1	1	42	1764	74088
0	1	1	1	1	42	1764	74088
0	1	1	1	1	42	1764	74088
0	1	1	1	1	43	1849	79507
0	1	1	1	1	43	1849	79507
0	1	1	1	1	43	1849	79507
0	1	1	1	1	43	1849	79507
0	1	1	1	1	43	1849	79507
0	1	1	1	1	43	1849	79507
0	1	1	1	1	43	1849	79507
0	1	1	1	1	43	1849	79507
0	1	1	1	1	43	1849	79507
0	1	1	1	1	43	1849	79507
0	1	1	1	1	43	1849	79507
1	1	1	1	1	43	1849	79507
1	1	1	1	1	43	1849	79507
0	1	1	1	1	43	1849	79507
0	1	1	1	1	43	1849	79507
0	1	1	1	1	44	1936	85184
0	1	1	1	1	44	1936	85184
1	1	1	1	1	44	1936	85184
0	1	1	1	1	44	1936	85184
0	1	1	1	1	45	2025	91125
0	1	1	1	1	45	2025	91125
0	1	1	1	1	45	2025	91125
0	1	1	1	1	45	2025	91125
0	1	1	1	1	45	2025	91125
0	1	1	1	1	45	2025	91125
1	1	1	1	1	45	2025	91125
1	1	1	1	1	45	2025	91125
1	1	1	1	1	45	2025	91125
0	1	1	1	1	45	2025	91125
0	1	1	1	1	46	2116	97336
0	1	1	1	1	46	2116	97336
0	1	1	1	1	46	2116	97336
0	1	1	1	1	46	2116	97336
0	1	1	1	1	46	2116	97336
0	1	1	1	1	46	2116	97336
0	1	1	1	1	46	2116	97336
1	1	1	1	1	46	2116	97336
0	1	1	1	1	46	2116	97336
0	1	1	1	1	47	2209	103823
0	1	1	1	1	47	2209	103823
0	1	1	1	1	47	2209	103823
0	1	1	1	1	47	2209	103823
0	1	1	1	1	47	2209	103823
0	1	1	1	1	47	2209	103823
0	1	1	1	1	47	2209	103823
1	1	1	1	1	47	2209	103823
0	1	1	1	1	47	2209	103823
0	1	1	1	1	48	2304	110592
0	1	1	1	1	48	2304	110592
0	1	1	1	1	48	2304	110592
1	1	1	1	1	48	2304	110592
0	1	1	1	1	48	2304	110592
0	1	1	1	1	48	2304	110592
0	1	1	1	1	49	2401	117649
0	1	1	1	1	49	2401	117649
0	1	1	1	1	49	2401	117649
0	1	1	1	1	49	2401	117649
0	1	1	1	1	49	2401	117649
0	1	1	1	1	49	2401	117649
0	1	1	1	1	49	2401	117649
0	1	1	1	1	49	2401	117649
